,TUCASEID,TULINENO,TEAGE,TERRP,TESEX,TXAGE,TXRRP,TXSEX
4296,20180212170106,2,71,20,1,0,0,0
4297,20180212170126,1,85,19,2,60,0,0
4298,20180212170526,1,30,18,2,0,0,0
4299,20180212170526,2,6,22,1,0,0,0
4300,20180212170526,3,4,22,1,0,0,0
4301,20180212170526,4,4,22,2,0,0,0
4302,20180212170526,5,3,22,1,0,0,0
4303,20180212170530,1,28,18,2,0,0,0
4304,20180212170530,2,31,20,1,0,0,0
4305,20180212170530,3,1,22,2,0,0,0
4306,20180212170552,1,38,18,2,0,0,0
4307,20180212170552,2,49,20,1,0,0,0
4308,20180212170552,3,18,22,1,0,0,0
4309,20180212170552,4,21,22,1,0,0,0
4310,20180212170552,5,14,22,1,0,0,0
4311,20180212170552,6,8,22,1,0,0,0
4312,20180212170552,7,3,22,1,0,0,0
4313,20180212170554,1,49,18,1,0,0,0
4314,20180212170554,2,47,20,2,0,0,0
4315,20180212170559,1,42,18,2,0,0,0
4316,20180212170559,2,71,26,2,0,0,0
4317,20180212170559,3,48,26,1,0,0,0
4318,20180212170559,4,43,20,1,0,0,0
4319,20180212170559,5,15,22,1,0,0,0
4320,20180212170600,1,56,18,1,0,0,0
4321,20180212170600,2,59,20,2,0,0,0
4322,20180212170600,3,18,22,2,0,0,0
4323,20180212170600,4,21,22,1,0,0,0
4324,20180212170612,1,65,18,1,0,0,0
4325,20180212170612,2,58,20,2,0,0,0
4326,20180212170624,1,38,18,2,0,0,0
4327,20180212170624,2,37,20,1,0,0,0
4328,20180212170624,3,0,22,1,0,0,0
4329,20180212170624,4,10,22,1,0,0,0
4330,20180212170624,5,5,22,2,0,0,0
4331,20180212170628,1,44,18,1,0,0,0
4332,20180212170628,2,40,20,2,0,0,0
4333,20180212170628,3,6,22,1,0,0,0
4334,20180212170628,4,8,22,2,0,0,0
4335,20180212170628,5,1,22,2,0,0,0
4336,20180212170629,1,66,18,2,0,0,0
4337,20180212170629,2,45,22,1,0,0,0
4338,20180212170629,3,9,23,1,0,0,0
4339,20180212170634,1,33,18,2,0,0,0
4340,20180212170634,2,38,20,1,0,0,0
4341,20180212170634,3,9,22,1,0,0,0
4342,20180212170634,4,4,22,2,0,0,0
4343,20180212170640,1,51,18,1,0,0,0
4344,20180212170640,2,48,20,2,0,0,0
4345,20180212170640,3,22,22,1,0,0,0
4346,20180212170645,1,60,18,1,0,0,0
4347,20180212170645,2,62,20,2,0,0,0
4348,20180212170649,1,54,18,2,0,0,0
4349,20180212170649,2,68,21,1,0,0,0
4350,20180212170668,1,52,18,1,0,0,0
4351,20180212170668,2,54,20,2,0,0,0
4352,20180212170691,1,53,18,2,0,0,0
4353,20180212170691,2,13,22,1,0,0,0
4354,20180212170724,1,17,18,1,0,0,0
4355,20180212170724,2,47,24,2,0,0,0
4356,20180212170724,3,47,24,1,0,0,0
4357,20180212170725,1,37,18,1,0,0,0
4358,20180212170725,2,39,20,2,0,0,0
4359,20180212170725,3,8,22,2,0,0,0
4360,20180212170725,4,3,22,1,0,0,0
4361,20180212170767,1,30,18,2,0,0,0
4362,20180212170767,2,35,20,1,0,0,0
4363,20180212170767,3,13,22,1,0,0,0
4364,20180212170767,4,9,22,2,0,0,0
4365,20180212170767,5,7,22,1,0,0,0
4366,20180212170775,1,39,18,1,0,0,0
4367,20180212170775,2,40,20,2,0,0,0
4368,20180212170775,3,18,22,1,0,0,0
4369,20180212170775,4,10,22,2,0,0,0
4370,20180212170786,1,27,18,2,0,0,0
4371,20180212170786,2,51,26,2,0,0,0
4372,20180212170786,3,19,26,1,0,0,0
4373,20180212170786,4,14,26,1,0,0,0
4374,20180212170787,1,55,18,2,0,0,0
4375,20180212170787,2,65,20,1,0,0,0
4376,20180212170791,1,33,19,1,0,0,0
4377,20180212170808,1,30,18,2,0,0,0
4378,20180212170808,2,29,20,1,0,0,0
4379,20180212170808,3,0,22,1,0,0,0
4380,20180212170816,1,47,19,1,0,0,0
4381,20180212170846,1,44,18,1,0,0,0
4382,20180212170846,2,43,20,2,0,0,0
4383,20180212170846,3,14,22,2,0,0,0
4384,20180212170846,4,7,22,1,0,0,0
4385,20180212170876,1,54,18,2,0,0,0
4386,20180212170876,2,35,22,2,0,0,0
4387,20180212170876,4,14,23,2,0,0,0
4388,20180212170876,6,0,23,2,0,0,0
4389,20180212170888,1,49,18,1,0,0,0
4390,20180212170888,2,47,20,2,0,0,0
4391,20180212170888,3,17,22,1,0,0,0
4392,20180212170888,4,15,22,1,0,0,0
4393,20180212170905,1,66,18,2,0,0,0
4394,20180212170905,2,63,20,1,0,0,0
4395,20180212170916,1,80,18,2,0,0,0
4396,20180212170916,2,60,22,2,0,0,0
4397,20180212170916,3,38,23,1,0,0,0
4398,20180212170919,1,41,18,1,0,0,0
4399,20180212170919,2,42,20,2,0,0,0
4400,20180212170919,3,13,22,2,0,0,0
4401,20180212170919,4,12,22,2,0,0,0
4402,20180212170947,1,80,18,2,0,0,0
4403,20180212170947,2,62,22,1,0,0,0
4404,20180212170947,3,59,22,1,0,0,0
4405,20180212170949,1,38,18,2,0,0,0
4406,20180212170949,2,36,20,1,0,0,0
4407,20180212170956,1,72,18,1,0,0,0
4408,20180212170956,2,75,20,2,0,0,0
4409,20180212170982,1,47,18,1,0,0,0
4410,20180212170982,2,12,22,2,0,0,0
4411,20180212170982,3,15,22,2,0,0,0
4412,20180212170990,1,35,18,1,0,0,0
4413,20180212170990,2,72,24,1,0,0,0
4414,20180212171005,1,66,18,1,0,0,0
4415,20180212171005,2,66,20,2,0,0,0
4416,20180212171041,1,42,18,1,0,0,0
4417,20180212171041,2,45,20,2,0,0,0
4418,20180212171041,3,13,22,1,0,0,0
4419,20180212171041,4,6,22,2,0,0,0
4420,20180212171046,1,37,18,2,0,0,0
4421,20180212171046,2,41,20,1,0,0,0
4422,20180212171046,3,15,22,1,0,0,0
4423,20180212171046,4,13,22,2,0,0,0
4424,20180212171046,5,7,22,1,0,0,0
4425,20180212171050,1,39,19,2,0,0,0
4426,20180212171053,1,32,18,1,0,0,0
4427,20180212171074,1,35,18,1,0,0,0
4428,20180212171074,2,35,20,2,0,0,0
4429,20180212171074,3,3,22,1,0,0,0
4430,20180212171074,4,0,22,2,0,0,0
4431,20180212171075,1,59,18,2,0,0,0
4432,20180212171075,2,23,22,2,0,0,0
4433,20180212171090,1,42,18,1,0,0,0
4434,20180212171090,2,48,20,2,0,0,0
4435,20180212171090,4,14,22,2,0,0,0
4436,20180212171090,5,13,22,1,0,0,0
4437,20180212171113,1,34,18,2,0,0,0
4438,20180212171113,2,35,20,1,0,0,0
4439,20180212171113,3,2,22,2,0,0,0
4440,20180212171115,1,51,18,2,0,0,0
4441,20180212171115,2,52,20,1,0,0,0
4442,20180212171124,1,61,18,2,0,0,0
4443,20180212171124,2,60,20,1,0,0,0
4444,20180212171152,1,54,18,2,0,0,0
4445,20180212171152,2,57,20,1,0,0,0
4446,20180212171152,3,13,22,2,0,0,0
4447,20180212171174,1,80,19,2,0,0,0
4448,20180212171175,1,15,18,1,0,0,0
4449,20180212171175,2,43,24,2,0,0,0
4450,20180212171175,3,47,24,1,0,0,0
4451,20180212171175,4,11,25,1,0,0,0
4452,20180212171176,1,54,18,1,0,0,0
4453,20180212171176,2,53,20,2,0,0,0
4454,20180212171176,3,21,22,2,0,0,0
4455,20180212171176,4,53,26,1,0,0,0
4456,20180212171177,1,32,18,2,0,0,0
4457,20180212171177,2,35,20,1,0,0,0
4458,20180212171177,3,3,22,2,0,0,0
4459,20180212171177,4,12,22,1,0,0,0
4460,20180212171177,5,11,22,2,0,0,0
4461,20180212171180,1,20,18,1,0,0,0
4462,20180212171180,2,52,24,2,0,0,0
4463,20180212171180,4,17,25,1,0,0,0
4464,20180212171222,1,54,18,1,0,0,0
4465,20180212171222,2,61,20,2,0,0,0
4466,20180212171222,3,28,22,1,0,0,0
4467,20180212171222,4,23,22,2,0,0,0
4468,20180212171222,6,47,25,1,0,0,0
4469,20180212171237,1,42,18,1,0,0,0
4470,20180212171237,2,38,20,2,0,0,0
4471,20180212171237,3,16,22,2,0,0,0
4472,20180212171237,4,14,22,1,0,0,0
4473,20180212171237,5,13,22,1,0,0,0
4474,20180212171237,6,9,22,2,0,0,0
4475,20180212171260,1,40,19,2,0,0,0
4476,20180212171260,3,14,27,2,0,0,0
4477,20180212171260,4,12,27,2,0,0,0
4478,20180212171263,1,32,18,2,0,0,0
4479,20180212171263,2,13,22,1,0,0,0
4480,20180212171263,3,11,22,2,0,0,0
4481,20180212171263,4,6,22,1,0,0,0
4482,20180212171263,5,3,22,1,0,0,0
4483,20180212171295,1,69,18,2,0,0,0
4484,20180212171295,2,34,22,2,0,0,0
4485,20180212171295,3,4,23,1,0,0,0
4486,20180212171295,4,1,23,2,0,0,0
4487,20180212171312,1,41,18,1,0,0,0
4488,20180212171312,2,40,20,2,0,0,0
4489,20180212171312,3,18,22,2,0,0,0
4490,20180212171312,4,13,22,1,0,0,0
4491,20180212171326,1,51,18,2,0,0,0
4492,20180212171326,2,54,20,1,0,0,0
4493,20180212171346,1,56,18,2,0,0,0
4494,20180212171346,2,19,22,1,0,0,0
4495,20180212171346,3,16,22,1,0,0,0
4496,20180212171355,1,29,18,2,0,0,0
4497,20180212171355,2,34,20,1,0,0,0
4498,20180212171355,3,2,22,1,0,0,0
4499,20180212171355,4,0,22,1,0,0,0
4500,20180212171356,1,29,18,1,0,0,0
4501,20180212171356,2,28,20,2,0,0,0
4502,20180212171361,1,30,18,1,0,0,0
4503,20180212171361,2,29,20,2,0,0,0
4504,20180212171361,3,5,22,2,0,0,0
4505,20180212171366,1,43,18,2,0,0,0
4506,20180212171366,2,49,20,1,0,0,0
4507,20180212171366,3,16,22,2,0,0,0
4508,20180212171366,6,22,22,2,0,0,0
4509,20180212171374,1,46,18,1,0,0,0
4510,20180212171374,2,41,20,2,0,0,0
4511,20180212171374,3,11,22,1,0,0,0
4512,20180212171374,4,7,22,1,0,0,0
4513,20180212171379,1,43,18,2,0,0,0
4514,20180212171379,2,39,20,1,0,0,0
4515,20180212171379,3,10,22,2,0,0,0
4516,20180212171386,1,34,18,2,0,0,0
4517,20180212171386,2,37,20,1,0,0,0
4518,20180212171386,3,10,22,1,0,0,0
4519,20180212171386,4,5,22,1,0,0,0
4520,20180212171386,5,3,22,2,0,0,0
4521,20180212171429,1,51,18,2,0,0,0
4522,20180212171429,2,51,20,1,0,0,0
4523,20180212171429,3,17,22,2,0,0,0
4524,20180212171429,4,10,22,1,0,0,0
4525,20180212171433,1,39,18,1,0,0,0
4526,20180212171433,2,39,20,2,0,0,0
4527,20180212171433,3,11,22,1,0,0,0
4528,20180212171433,4,7,22,2,0,0,0
4529,20180212171451,1,19,18,2,0,0,0
4530,20180212171451,2,55,24,1,0,0,0
4531,20180212171451,3,53,24,2,0,0,0
4532,20180212171455,1,45,18,2,0,0,0
4533,20180212171455,2,9,22,1,0,0,0
4534,20180212171455,3,14,22,1,0,0,0
4535,20180212171455,4,45,20,1,0,0,0
4536,20180212171469,1,85,19,2,60,0,0
4537,20180212171508,1,36,19,1,0,0,0
4538,20180212171523,1,69,19,2,0,0,0
4539,20180212171532,1,20,18,2,0,0,0
4540,20180212171532,2,53,24,1,0,0,0
4541,20180212171532,3,50,24,2,0,0,0
4542,20180212171532,4,17,25,1,0,0,0
4543,20180212171532,5,17,25,2,0,0,0
4544,20180212171536,1,56,19,2,0,0,0
4545,20180212171540,1,63,19,2,0,0,0
4546,20180212171544,1,33,18,2,0,0,0
4547,20180212171544,2,61,24,2,0,0,0
4548,20180212171544,3,62,24,1,0,0,0
4549,20180212171544,4,29,25,2,0,0,0
4550,20180212171544,5,12,22,2,0,0,0
4551,20180212171544,6,10,22,2,0,0,0
4552,20180212171560,1,27,18,2,0,0,0
4553,20180212171560,2,9,22,1,0,0,0
4554,20180212171560,3,3,22,1,0,0,0
4555,20180212171585,1,43,18,2,0,0,0
4556,20180212171585,2,46,20,1,0,0,0
4557,20180212171585,3,13,22,1,0,0,0
4558,20180212171585,4,8,22,1,0,0,0
4559,20180212171590,1,39,18,1,0,0,0
4560,20180212171590,2,35,20,2,0,0,0
4561,20180212171590,3,1,22,2,0,0,0
4562,20180212171598,1,17,18,1,0,0,0
4563,20180212171598,2,66,24,1,0,0,0
4564,20180212171618,1,58,19,2,0,0,0
4565,20180212171640,1,20,18,2,0,0,0
4566,20180212171640,2,54,24,2,0,0,0
4567,20180212171640,3,21,25,1,0,0,0
4568,20180212171645,1,34,18,1,0,0,0
4569,20180212171645,2,34,20,2,0,0,0
4570,20180212171645,3,10,22,2,0,0,0
4571,20180212171645,4,6,22,2,0,0,0
4572,20180212171655,1,28,18,2,0,0,0
4573,20180212171655,2,30,20,1,0,0,0
4574,20180212171655,3,3,22,1,0,0,0
4575,20180212171655,4,1,22,2,0,0,0
4576,20180212171679,1,36,18,2,0,0,0
4577,20180212171679,2,37,20,1,0,0,0
4578,20180212171679,3,0,22,2,0,0,0
4579,20180212171684,1,61,19,2,0,0,0
4580,20180212171700,1,30,18,1,0,0,0
4581,20180212171700,2,52,24,1,0,0,0
4582,20180212171700,3,85,26,2,60,0,0
4583,20180212171728,1,36,18,1,0,0,0
4584,20180212171728,2,29,20,2,0,0,0
4585,20180212171728,3,11,22,2,0,0,0
4586,20180212171728,4,6,22,1,0,0,0
4587,20180212171728,5,1,22,1,0,0,0
4588,20180212171748,1,57,18,1,0,0,0
4589,20180212171748,2,42,20,2,0,0,0
4590,20180212171748,3,21,22,2,0,0,0
4591,20180212171748,4,19,22,2,0,0,0
4592,20180212171748,5,4,22,2,0,0,0
4593,20180212171760,1,28,18,2,0,0,0
4594,20180212171760,2,32,20,1,0,0,0
4595,20180212171760,3,3,22,1,0,0,0
4596,20180212171760,4,0,22,1,0,0,0
4597,20180212171776,1,23,19,1,0,0,0
4598,20180212171785,1,48,18,2,0,0,0
4599,20180212171785,3,17,22,1,0,0,0
4600,20180212171785,4,13,22,1,0,0,0
4601,20180212171785,5,11,22,2,0,0,0
4602,20180212171788,1,38,18,1,0,0,0
4603,20180212171788,2,37,20,2,0,0,0
4604,20180212171788,3,3,22,2,0,0,0
4605,20180212171788,4,1,22,2,0,0,0
4606,20180212171790,1,52,18,2,0,0,0
4607,20180212171790,2,53,20,1,0,0,0
4608,20180212171790,3,21,22,2,0,0,0
4609,20180212171790,4,18,22,2,0,0,0
4610,20180212171804,1,53,18,2,0,0,0
4611,20180212171804,2,18,22,1,0,0,0
4612,20180212171813,1,62,18,2,0,0,0
4613,20180212171813,2,54,20,1,0,0,0
4614,20180212171824,1,60,18,2,0,0,0
4615,20180212171824,2,62,20,1,0,0,0
4616,20180212171824,3,36,22,2,0,0,0
4617,20180212171824,4,4,23,1,0,0,0
4618,20180212171824,5,2,23,2,0,0,0
4619,20180212171824,6,39,26,1,0,0,0
4620,20180212171830,1,74,18,1,0,0,0
4621,20180212171830,2,71,20,2,0,0,0
4622,20180212171841,1,40,18,2,0,0,0
4623,20180212171841,2,40,20,1,0,0,0
4624,20180212171841,3,7,22,2,0,0,0
4625,20180212171841,4,11,22,2,0,0,0
4626,20180212171875,1,38,18,2,0,0,0
4627,20180212171875,2,38,20,1,0,0,0
4628,20180212171875,3,14,22,1,0,0,0
4629,20180212171875,4,10,22,1,0,0,0
4630,20180212171883,1,73,19,2,0,0,0
4631,20180212171898,1,39,18,1,0,0,0
4632,20180212171898,2,34,20,2,0,0,0
4633,20180212171906,1,54,19,2,0,0,0
4634,20180212171908,1,61,18,1,0,0,0
4635,20180212171908,2,60,20,2,0,0,0
4636,20180212171908,3,27,22,2,0,0,0
4637,20180212171930,1,56,18,1,0,0,0
4638,20180212171930,2,54,20,2,0,0,0
4639,20180212171949,1,53,18,1,0,0,0
4640,20180212171949,2,53,21,1,0,0,0
4641,20180212171953,1,79,19,2,0,0,0
4642,20180212171955,1,35,18,2,0,0,0
4643,20180212171955,2,14,22,1,0,0,0
4644,20180212171955,3,10,22,2,0,0,0
4645,20180212171955,4,3,26,2,0,0,0
4646,20180212171976,1,45,18,1,0,0,0
4647,20180212171976,2,17,22,1,0,0,0
4648,20180212172029,1,61,18,2,0,0,0
4649,20180212172029,2,61,20,1,0,0,0
4650,20180212172044,1,40,18,2,0,0,0
4651,20180212172044,2,43,20,1,0,0,0
4652,20180212172044,3,7,22,1,0,0,0
4653,20180212172044,4,11,22,2,0,0,0
4654,20180212172049,1,55,18,2,0,0,0
4655,20180212172049,2,65,20,1,0,0,0
4656,20180212172061,1,29,19,1,0,0,0
4657,20180212172126,1,52,18,2,0,0,0
4658,20180212172126,2,55,20,1,0,0,0
4659,20180212172126,3,17,22,1,0,0,0
4660,20180212172126,4,14,22,1,0,0,0
4661,20180212172134,1,55,19,2,0,0,0
4662,20180212172145,1,80,19,2,0,0,0
4663,20180212172156,1,41,18,1,0,0,0
4664,20180212172156,2,38,20,2,0,0,0
4665,20180212172156,3,19,22,2,0,0,0
4666,20180212172156,4,13,22,1,0,0,0
4667,20180212172197,1,18,18,2,0,0,0
4668,20180212172197,2,44,24,1,0,0,0
4669,20180212172197,3,42,24,2,0,0,0
4670,20180212172197,4,15,25,1,0,0,0
4671,20180212172197,5,14,25,1,0,0,0
4672,20180212172197,6,12,25,1,0,0,0
4673,20180212172197,7,10,25,2,0,0,0
4674,20180212172207,1,56,18,2,0,0,0
4675,20180212172207,2,56,20,1,0,0,0
4676,20180212172207,3,23,22,1,0,0,0
4677,20180212172215,1,74,19,2,0,0,0
4678,20180212172223,1,41,18,1,0,0,0
4679,20180212172223,2,40,20,2,0,0,0
4680,20180212172223,3,6,22,2,0,0,0
4681,20180212172223,4,11,22,1,0,0,0
4682,20180212172232,1,79,19,1,0,0,0
4683,20180212172235,1,30,18,2,0,0,0
4684,20180212172235,2,31,20,1,0,0,0
4685,20180212172235,3,2,22,2,0,0,0
4686,20180212172256,1,38,18,1,0,0,0
4687,20180212172256,2,33,20,2,0,0,0
4688,20180212172256,3,16,22,2,0,0,0
4689,20180212172256,4,14,22,2,0,0,0
4690,20180212172256,5,11,22,1,0,0,0
4691,20180212172256,6,53,28,1,0,0,0
4692,20180212172261,1,31,19,1,0,0,0
4693,20180212172265,1,31,18,1,0,0,0
4694,20180212172265,2,31,20,2,0,0,0
4695,20180212172265,3,0,22,1,0,0,0
4696,20180212172284,1,48,18,1,0,0,0
4697,20180212172284,2,53,20,2,0,0,0
4698,20180212172284,3,13,22,1,0,0,0
4699,20180212172288,1,37,18,2,0,0,0
4700,20180212172288,2,39,20,1,0,0,0
4701,20180212172288,3,7,22,2,0,0,0
4702,20180212172288,4,0,22,1,0,0,0
4703,20180212172292,1,43,18,2,0,0,0
4704,20180212172292,2,45,20,1,0,0,0
4705,20180212172292,3,17,22,2,0,0,0
4706,20180212172292,5,13,22,1,0,0,0
4707,20180212172297,1,28,19,1,0,0,0
4708,20180212172297,2,28,28,1,0,0,0
4709,20180212172297,3,46,28,1,0,0,0
4710,20180212172327,1,79,19,1,0,0,0
4711,20180212172339,1,49,18,1,0,0,0
4712,20180212172339,2,47,20,2,0,0,0
4713,20180212172339,3,18,22,1,0,0,0
4714,20180212172348,1,16,18,1,0,0,0
4715,20180212172348,2,45,24,2,0,0,0
4716,20180212172348,3,47,24,1,0,0,0
4717,20180212172348,4,14,25,1,0,0,0
4718,20180212172391,1,62,18,1,0,0,0
4719,20180212172391,2,58,20,2,0,0,0
4720,20180212172391,3,22,22,1,0,0,0
4721,20180212172391,4,20,22,1,0,0,0
4722,20180212172403,1,56,18,2,0,0,0
4723,20180212172403,2,66,20,1,0,0,0
4724,20180212172442,1,16,18,2,0,0,0
4725,20180212172442,2,40,24,1,0,0,0
4726,20180212172442,3,19,25,2,0,0,0
4727,20180212172442,4,14,25,2,0,0,0
4728,20180212172442,5,10,25,1,0,0,0
4729,20180212172442,6,15,25,2,0,0,0
4730,20180212172442,7,37,24,2,0,0,0
4731,20180212172455,1,61,18,1,0,0,0
4732,20180212172455,2,52,20,2,0,0,0
4733,20180212172455,3,18,22,1,0,0,0
4734,20180212172455,4,16,22,2,0,0,0
4735,20180212172455,5,80,30,2,0,0,0
4736,20180212172469,1,52,18,1,0,0,0
4737,20180212172469,2,56,20,2,0,0,0
4738,20180212172469,3,22,22,1,0,0,0
4739,20180212172469,4,14,22,2,0,0,0
4740,20180212172495,1,36,18,1,0,0,0
4741,20180212172495,2,39,20,2,0,0,0
4742,20180212172495,3,15,22,2,0,0,0
4743,20180212172495,4,13,22,1,0,0,0
4744,20180212172495,5,12,22,2,0,0,0
4745,20180212172495,6,10,22,2,0,0,0
4746,20180212172508,1,35,18,1,0,0,0
4747,20180212172508,2,35,20,2,0,0,0
4748,20180212172508,3,3,22,2,0,0,0
4749,20180212172508,4,1,22,1,0,0,0
4750,20180212172517,1,46,18,2,0,0,0
4751,20180212172517,2,59,20,1,0,0,0
4752,20180212172528,1,24,18,2,0,0,0
4753,20180212172528,2,25,21,1,0,0,0
4754,20180212172528,3,3,22,1,0,0,0
4755,20180301180022,1,78,18,1,0,0,0
4756,20180301180022,2,60,20,2,0,0,0
4757,20180301180023,1,24,18,2,0,0,0
4758,20180301180023,2,27,20,1,0,0,0
4759,20180301180023,3,2,22,1,0,0,0
4760,20180301180518,1,39,18,2,0,0,0
4761,20180301180518,2,39,20,1,0,0,0
4762,20180301180518,3,9,22,2,0,0,0
4763,20180301180518,4,10,22,1,0,0,0
4764,20180301180518,5,2,22,2,0,0,0
4765,20180301180545,1,34,18,2,0,0,0
4766,20180301180545,2,36,20,1,0,0,0
4767,20180301180545,3,8,22,2,0,0,0
4768,20180301180545,4,4,22,1,0,0,0
4769,20180301180575,1,72,19,2,0,0,0
4770,20180301180582,1,69,18,2,0,0,0
4771,20180301180582,2,71,20,1,0,0,0
4772,20180301180584,1,70,18,2,0,0,0
4773,20180301180584,2,37,22,1,0,0,0
4774,20180301180584,3,17,23,1,0,0,0
4775,20180301180588,1,57,19,1,0,0,0
4776,20180301180600,1,53,19,1,0,0,0
4777,20180301180624,1,85,19,2,60,0,0
4778,20180301180629,1,44,18,1,0,0,0
4779,20180301180629,2,44,20,2,0,0,0
4780,20180301180629,3,7,22,1,0,0,0
4781,20180301180629,4,3,22,2,0,0,0
4782,20180301180638,1,52,18,2,0,0,0
4783,20180301180638,2,19,22,1,0,0,0
4784,20180301180638,3,17,22,2,0,0,0
4785,20180301180671,1,56,18,2,0,0,0
4786,20180301180671,2,58,20,1,0,0,0
4787,20180301180671,3,29,22,1,0,0,0
4788,20180301180671,4,25,22,2,0,0,0
4789,20180301180697,1,61,19,1,0,0,0
4790,20180301180763,1,50,18,1,0,0,0
4791,20180301180763,2,9,22,1,0,0,0
4792,20180301180763,3,70,24,2,0,0,0
4793,20180301180787,1,48,18,2,0,0,0
4794,20180301180787,2,58,20,1,0,0,0
4795,20180301180789,1,33,18,1,0,0,0
4796,20180301180789,2,40,20,2,0,0,0
4797,20180301180826,1,31,18,2,0,0,0
4798,20180301180826,2,4,22,1,0,0,0
4799,20180301180846,1,22,18,1,0,0,0
4800,20180301180846,2,71,26,2,0,0,0
4801,20180301180867,1,22,18,1,0,0,0
4802,20180301180867,2,48,24,2,0,0,0
4803,20180301180867,3,14,25,2,0,0,0
4804,20180301180868,1,53,18,1,0,0,0
4805,20180301180868,2,54,20,2,0,0,0
4806,20180301180868,3,27,22,2,0,0,0
4807,20180301180868,4,26,22,1,0,0,0
4808,20180301180884,1,19,18,1,0,0,0
4809,20180301180884,2,42,24,2,0,0,0
4810,20180301180884,3,16,25,2,0,0,0
4811,20180301180923,1,80,19,2,0,0,0
4812,20180301180925,1,53,18,2,0,0,0
4813,20180301180925,2,27,22,2,0,0,0
4814,20180301180925,3,35,26,1,0,0,0
4815,20180301180925,4,0,23,1,0,0,0
4816,20180301180928,1,36,18,1,0,0,0
4817,20180301180928,2,52,20,2,0,0,0
4818,20180301180928,4,13,22,1,0,0,0
4819,20180301180928,5,10,22,2,0,0,0
4820,20180301180934,1,74,19,2,0,0,0
4821,20180301180942,1,80,18,1,0,0,0
4822,20180301180942,2,76,20,2,0,0,0
4823,20180301180948,1,33,18,2,0,0,0
4824,20180301180948,2,7,22,1,0,0,0
4825,20180301180984,1,65,19,2,0,0,0
4826,20180301181028,1,58,19,2,0,0,0
4827,20180301181076,1,54,18,2,0,0,0
4828,20180301181076,2,48,21,2,0,0,0
4829,20180301181077,1,45,18,2,0,0,0
4830,20180301181077,2,43,20,1,0,0,0
4831,20180301181077,3,19,22,1,0,0,0
4832,20180301181077,4,16,22,1,0,0,0
4833,20180301181077,5,17,22,2,0,0,0
4834,20180301181077,6,9,22,1,0,0,0
4835,20180301181122,1,50,18,1,0,0,0
4836,20180301181122,2,60,26,2,0,0,0
4837,20180301181139,1,60,18,1,0,0,0
4838,20180301181139,2,30,22,2,0,0,0
4839,20180301181163,1,49,18,2,0,0,0
4840,20180301181163,2,9,22,2,0,0,0
4841,20180301181181,1,50,18,2,0,0,0
4842,20180301181181,2,55,20,1,0,0,0
4843,20180301181181,3,29,22,2,0,0,0
4844,20180301181181,4,15,22,1,0,0,0
4845,20180301181181,5,11,22,2,0,0,0
4846,20180301181181,6,8,22,2,0,0,0
4847,20180301181181,7,4,22,2,0,0,0
4848,20180301181181,8,2,22,1,0,0,0
4849,20180301181181,9,33,26,1,0,0,0
4850,20180301181183,1,17,18,2,0,0,0
4851,20180301181183,2,42,24,2,0,0,0
4852,20180301181183,3,43,24,1,0,0,0
4853,20180301181183,4,18,25,1,0,0,0
4854,20180301181183,5,15,25,1,0,0,0
4855,20180301181183,6,11,25,1,0,0,0
4856,20180301181220,1,33,18,2,0,0,0
4857,20180301181220,2,33,28,1,0,0,0
4858,20180301181220,3,33,25,2,0,0,0
4859,20180301181231,1,59,19,2,0,0,0
4860,20180301181253,1,43,18,2,0,0,0
4861,20180301181253,2,7,22,1,0,0,0
4862,20180301181269,1,54,19,1,0,0,0
4863,20180301181308,1,59,18,2,0,0,0
4864,20180301181308,2,58,20,1,0,0,0
4865,20180301181308,3,26,22,2,0,0,0
4866,20180301181321,1,45,18,2,0,0,0
4867,20180301181321,2,47,20,1,0,0,0
4868,20180301181321,3,14,22,2,0,0,0
4869,20180301181321,4,13,22,2,0,0,0
4870,20180301181321,5,9,22,2,0,0,0
4871,20180301181321,6,80,26,1,0,0,0
4872,20180301181330,1,29,19,1,0,0,0
4873,20180301181330,2,29,29,1,0,0,0
4874,20180301181330,3,25,29,1,0,0,0
4875,20180301181330,4,27,29,1,0,0,0
4876,20180301181347,1,42,18,2,0,0,0
4877,20180301181347,2,49,20,1,0,0,0
4878,20180301181347,3,15,22,2,0,0,0
4879,20180301181347,4,12,22,2,0,0,0
4880,20180301181347,5,9,22,1,0,0,0
4881,20180301181380,1,16,18,1,0,0,0
4882,20180301181380,2,40,24,2,0,0,0
4883,20180301181380,3,19,25,2,0,0,0
4884,20180301181380,4,11,25,1,0,0,0
4885,20180301181380,5,3,25,2,0,0,0
4886,20180301181380,6,51,30,1,0,0,0
4887,20180301181398,1,59,18,1,0,0,0
4888,20180301181398,2,43,20,2,0,0,0
4889,20180301181398,3,8,22,1,0,0,0
4890,20180301181415,1,31,18,2,0,0,0
4891,20180301181415,2,31,20,1,0,0,0
4892,20180301181415,3,9,22,1,0,0,0
4893,20180301181415,4,2,22,1,0,0,0
4894,20180301181418,1,18,18,2,0,0,0
4895,20180301181418,2,42,24,1,0,0,0
4896,20180301181418,3,39,24,2,0,0,0
4897,20180301181418,4,13,25,1,0,0,0
4898,20180301181418,5,10,25,2,0,0,0
4899,20180301181428,1,58,18,2,0,0,0
4900,20180301181428,2,23,22,1,0,0,0
4901,20180301181428,3,23,22,2,0,0,0
