,TUCASEID,TEAGE_EC,TEELDUR,TEELWHO,TEELYRS,TRELHH,TUECLNO,TULINENO,TXAGE_EC,TXELDUR,TXELWHO,TXELYRS
1304,20180706181238,85,4,39,8,0,4,-1,60,0,0,0
1305,20180706181250,72,1,34,-1,0,6,-1,0,0,0,-1
1306,20180706181250,64,1,39,-1,0,7,-1,0,0,0,-1
1307,20180706181257,67,4,20,2,1,2,2,0,0,0,0
1308,20180706181263,80,1,43,-1,0,2,-1,60,0,0,-1
1309,20180706181263,80,1,43,-1,0,3,-1,60,0,0,-1
1310,20180706181273,80,4,43,3,0,2,-1,60,0,0,0
1311,20180706181330,76,4,24,2,1,4,4,0,0,0,0
1312,20180706181334,63,4,26,4,1,2,2,0,0,0,0
1313,20180706181393,75,2,39,-1,0,4,-1,0,0,0,-1
1314,20180706181393,76,2,40,-1,0,5,-1,0,0,0,-1
1315,20180706181412,76,4,20,2,1,2,2,0,0,0,0
1316,20180706181413,76,3,20,-1,1,2,2,0,0,0,-1
1317,20180706181420,70,4,43,5,0,4,-1,0,0,0,0
1318,20180706181420,85,2,43,-1,0,5,-1,60,0,0,-1
1319,20180706181420,85,4,24,28,1,3,3,60,0,0,0
1320,20180706181456,85,1,34,-1,0,3,-1,60,0,0,-1
1321,20180706181456,85,1,33,-1,0,4,-1,60,0,0,-1
1322,20180706181475,80,1,34,-1,0,4,-1,60,0,0,-1
1323,20180706181479,73,3,47,-1,0,5,-1,0,0,0,-1
1324,20180706181479,74,3,48,-1,0,6,-1,0,0,0,-1
1325,20180706181516,69,4,56,31,0,2,-1,0,0,0,0
1326,20180706181517,79,1,20,-1,1,2,2,0,0,0,-1
1327,20180706181525,72,1,43,-1,0,2,-1,0,0,0,-1
1328,20180706181525,85,4,43,2,0,3,-1,60,0,0,0
1329,20180706181554,80,4,43,2,0,4,-1,60,0,0,0
1330,20180706181554,74,2,40,-1,0,5,-1,0,0,0,-1
1331,20180706181590,85,4,33,10,0,2,-1,60,0,0,0
1332,20180706181591,85,4,33,3,0,2,-1,60,0,0,0
1333,20180706181655,85,4,34,1,0,3,-1,60,0,0,0
1334,20180706181693,85,2,34,-1,0,8,-1,60,0,0,-1
1335,20180706181699,85,4,24,10,1,5,5,0,0,0,0
1336,20180706181720,80,4,47,5,0,2,-1,60,0,0,0
1337,20180706181720,80,4,41,3,0,3,-1,60,0,0,0
1338,20180706181725,85,4,34,6,0,3,-1,60,0,0,0
1339,20180706181727,85,4,24,8,1,2,2,0,0,0,0
1340,20180706181736,80,4,47,5,0,4,-1,60,0,0,0
1341,20180706181787,85,4,34,5,0,3,-1,60,0,0,0
1342,20180706181792,80,3,47,-1,0,4,-1,60,0,0,-1
1343,20180706181841,85,4,43,5,0,2,-1,60,0,0,0
1344,20180706181841,85,4,43,5,0,3,-1,60,0,0,0
1345,20180706181854,74,4,43,2,0,2,-1,0,0,0,42
1346,20180706181870,80,4,44,4,0,3,-1,60,0,0,0
1347,20180706181870,72,4,44,4,0,4,-1,0,0,0,0
1348,20180706181870,75,4,44,4,0,5,-1,0,0,0,0
1349,20180706181870,76,4,44,4,0,6,-1,0,0,0,0
1350,20180706181870,69,4,44,4,0,7,-1,0,0,0,0
1351,20180706181879,70,1,33,-1,0,3,-1,0,0,0,-1
1352,20180706181896,85,4,33,5,0,2,-1,60,0,0,0
1353,20180706181936,63,4,33,10,0,6,-1,0,0,0,0
1354,20180706181939,70,4,42,6,0,4,-1,0,0,0,0
1355,20180706181939,63,4,39,10,0,5,-1,0,0,0,0
1356,20180706181943,80,4,33,10,0,6,-1,60,0,0,0
1357,20180706181976,75,2,33,-1,0,2,-1,0,0,0,-1
1358,20180706181976,76,2,34,-1,0,3,-1,0,0,0,-1
1359,20180706181994,85,4,20,2,1,2,2,0,0,0,42
1360,20180706182099,80,4,33,2,0,3,-1,60,0,0,0
1361,20180706182124,69,2,38,-1,0,3,-1,0,0,0,-1
1362,20180706182171,85,4,33,3,0,3,-1,60,0,0,0
1363,20180706182171,85,4,40,4,0,4,-1,60,0,0,0
1364,20180706182192,79,2,26,-1,1,6,6,0,0,0,-1
1365,20180706182202,79,4,33,5,0,2,-1,0,0,0,0
1366,20180706182202,79,4,41,12,0,3,-1,0,0,0,0
1367,20180706182206,80,3,40,-1,0,3,-1,0,0,0,-1
1368,20180706182256,85,4,43,20,0,2,-1,60,0,0,0
1369,20180706182264,80,4,37,10,0,3,-1,60,0,0,0
1370,20180706182264,77,4,49,5,0,4,-1,0,0,0,0
1371,20180706182280,85,1,56,-1,0,3,-1,0,0,0,-1
1372,20180706182363,74,2,43,-1,0,3,-1,0,0,0,-1
1373,20180706182409,78,2,33,-1,0,4,-1,0,0,0,-1
1374,20180706182409,68,1,44,-1,0,5,-1,42,0,0,-1
1375,20180706182415,85,1,56,-1,0,2,-1,60,0,0,-1
1376,20180706182415,85,2,56,-1,0,3,-1,60,0,0,-1
1377,20180706182440,63,1,56,-1,0,2,-1,0,0,0,-1
1378,20180706182440,85,1,38,-1,0,3,-1,60,0,0,-1
1379,20180706182440,65,1,56,-1,0,4,-1,0,0,0,-1
1380,20180706182470,85,4,39,3,0,4,-1,0,0,0,0
1381,20180706182470,70,4,43,3,0,5,-1,0,0,0,0
1382,20180706182526,61,4,37,10,0,3,-1,0,0,0,0
1383,20180707180040,85,3,44,-1,0,2,-1,60,0,0,-1
1384,20180707180609,85,4,43,4,0,2,-1,60,0,0,0
1385,20180707180609,85,4,43,6,0,3,-1,60,0,0,0
1386,20180707180609,79,4,43,2,0,4,-1,0,0,0,0
1387,20180707180873,85,4,39,2,0,4,-1,60,0,0,0
1388,20180707180883,85,4,47,15,0,5,-1,0,0,0,0
1389,20180707180948,60,2,56,-1,0,2,-1,0,0,0,-1
1390,20180707180948,66,1,56,-1,0,3,-1,0,0,0,-1
1391,20180707181057,80,3,38,-1,0,2,-1,60,0,0,-1
1392,20180707181096,85,4,43,20,0,2,-1,60,0,0,0
1393,20180707181136,85,4,33,15,0,3,-1,60,0,0,0
1394,20180707181147,80,4,33,5,0,2,-1,60,0,0,0
1395,20180707181247,80,4,33,2,0,3,-1,60,0,0,0
1396,20180707181254,85,4,33,6,0,2,-1,60,0,0,0
1397,20180707181259,80,4,37,2,0,3,-1,0,0,0,0
1398,20180707181383,85,2,33,-1,0,5,-1,60,0,0,-1
1399,20180707181448,63,4,44,2,0,2,-1,0,0,0,0
1400,20180707181492,80,2,33,-1,0,2,-1,60,0,0,-1
1401,20180707181535,85,4,33,5,0,3,-1,60,0,0,0
1402,20180707181653,85,4,33,2,0,3,-1,60,0,0,0
1403,20180707181673,71,4,33,5,0,6,-1,0,0,0,0
1404,20180707181689,80,2,34,-1,0,3,-1,0,0,0,-1
1405,20180707181702,74,2,44,-1,0,3,-1,0,0,0,-1
1406,20180707181825,77,4,20,1,1,2,2,0,0,0,0
1407,20180707181877,85,4,49,4,0,5,-1,60,0,0,0
1408,20180707181926,85,1,44,-1,0,2,-1,60,0,0,-1
1409,20180707182009,85,4,39,5,0,3,-1,60,0,0,0
1410,20180707182125,69,4,33,3,0,5,-1,0,0,0,0
1411,20180707182125,76,4,34,5,0,6,-1,0,0,0,0
1412,20180707182180,59,2,35,-1,0,2,-1,0,0,0,-1
1413,20180707182195,85,4,47,3,0,6,-1,60,0,0,0
1414,20180707182197,85,4,39,5,0,3,-1,60,0,0,0
1415,20180707182259,79,1,43,-1,0,2,-1,0,0,0,-1
1416,20180707182453,80,4,42,3,0,2,-1,60,0,0,0
1417,20180707182488,80,4,39,1,0,5,-1,60,0,0,0
1418,20180806180114,85,1,38,-1,0,2,-1,60,0,0,-1
1419,20180806180651,85,4,20,1,1,2,2,0,0,0,0
1420,20180806180722,73,2,24,-1,1,4,4,0,0,0,-1
1421,20180806180730,76,4,40,2,0,4,-1,0,0,0,0
1422,20180806180730,72,4,39,2,0,5,-1,0,0,0,0
1423,20180806180730,61,4,37,6,0,6,-1,0,0,0,0
1424,20180806180902,77,3,48,-1,0,8,-1,42,0,0,-1
1425,20180806180902,85,4,49,11,0,9,-1,60,0,0,0
1426,20180806180933,85,4,47,5,0,4,-1,60,0,0,0
1427,20180806181008,79,4,33,5,0,3,-1,0,0,0,0
1428,20180806181198,85,4,34,4,0,2,-1,60,0,0,0
1429,20180806181213,66,4,34,10,0,5,-1,0,0,0,0
1430,20180806181253,85,4,34,10,0,3,-1,60,0,0,0
1431,20180806181268,85,4,33,4,0,3,-1,60,0,0,0
1432,20180806181494,78,4,56,2,0,3,-1,0,0,0,0
1433,20180806181631,85,4,43,10,0,4,-1,60,0,0,0
1434,20180806181631,80,4,33,2,0,5,-1,0,0,0,0
1435,20180806181631,48,4,56,20,0,6,-1,0,0,0,0
1436,20180806181631,61,4,20,5,1,2,2,0,0,0,0
1437,20180806181865,62,4,25,6,1,3,3,0,0,0,0
1438,20180806181942,74,4,33,25,0,5,-1,0,0,0,0
1439,20180806182162,80,4,33,2,0,2,-1,60,0,0,0
1440,20180806182262,71,1,47,-1,0,6,-1,0,0,0,-1
1441,20180806182262,75,1,48,-1,0,7,-1,0,0,0,-1
1442,20180806182439,85,4,24,2,1,2,2,0,0,0,0
1443,20180807180024,79,1,33,-1,0,3,-1,0,0,0,-1
1444,20180807180179,65,3,20,-1,1,2,2,0,0,0,-1
1445,20180807180563,85,4,35,11,0,2,-1,60,0,0,0
1446,20180807180603,68,4,34,3,0,3,-1,0,0,0,0
1447,20180807180626,77,4,20,3,1,2,2,0,0,0,0
1448,20180807180642,69,4,34,6,0,6,-1,0,0,0,0
1449,20180807180649,80,4,33,3,0,3,-1,60,0,0,0
1450,20180807180674,80,4,48,3,0,6,-1,60,0,0,0
1451,20180807180715,64,2,44,-1,0,2,-1,0,0,0,-1
1452,20180807180719,85,4,33,10,0,3,-1,60,0,0,0
1453,20180807180732,75,1,33,-1,0,2,-1,0,0,0,-1
1454,20180807180748,72,1,44,-1,0,2,-1,42,0,0,-1
1455,20180807180748,67,1,44,-1,0,3,-1,42,0,0,-1
1456,20180807180748,77,1,44,-1,0,4,-1,42,0,0,-1
1457,20180807180758,80,4,20,2,1,2,2,0,0,0,0
1458,20180807180837,62,4,39,15,0,4,-1,0,0,0,0
1459,20180807180837,62,4,44,4,0,5,-1,0,0,0,0
1460,20180807180850,85,4,34,5,0,3,-1,60,0,0,0
1461,20180807180872,85,4,56,4,0,2,-1,0,0,0,0
1462,20180807180882,68,1,33,-1,0,3,-1,0,0,0,-1
1463,20180807180893,64,4,33,2,0,4,-1,0,0,0,0
1464,20180807180893,69,4,34,2,0,5,-1,0,0,0,0
1465,20180807180928,80,4,33,10,0,2,-1,60,0,0,0
1466,20180807180935,85,4,33,5,0,3,-1,60,0,0,0
1467,20180807180935,62,4,37,9,0,4,-1,0,0,0,0
1468,20180807180935,85,4,24,9,1,2,2,0,0,0,0
1469,20180807180937,64,3,47,-1,0,7,-1,0,0,0,-1
1470,20180807180958,80,1,39,-1,0,3,-1,60,0,0,-1
1471,20180807181060,78,3,56,-1,0,2,-1,0,0,0,-1
1472,20180807181111,75,3,44,-1,0,2,-1,0,0,0,-1
1473,20180807181132,85,4,33,3,0,3,-1,60,0,0,0
1474,20180807181132,62,4,37,3,0,4,-1,0,0,0,0
1475,20180807181132,56,4,38,3,0,5,-1,0,0,0,0
1476,20180807181137,62,4,20,23,1,2,2,0,0,0,0
1477,20180807181152,85,3,39,-1,0,3,-1,60,0,0,-1
1478,20180807181181,80,4,39,2,0,3,-1,60,0,0,0
1479,20180807181181,80,4,40,2,0,4,-1,60,0,0,0
1480,20180807181188,64,1,47,-1,0,4,-1,43,0,0,-1
1481,20180807181209,80,4,56,1,0,2,-1,0,0,0,0
1482,20180807181209,80,4,56,1,0,3,-1,60,0,0,0
1483,20180807181209,80,4,56,1,0,4,-1,60,0,0,0
1484,20180807181209,80,4,56,1,0,5,-1,60,0,0,0
1485,20180807181209,80,4,56,1,0,6,-1,0,0,0,0
1486,20180807181219,85,4,47,15,0,5,-1,60,0,0,0
1487,20180807181225,75,4,20,3,1,2,2,0,0,0,0
1488,20180807181301,69,2,43,-1,0,2,-1,0,0,0,-1
1489,20180807181307,68,1,49,-1,0,5,-1,0,0,0,-1
1490,20180807181329,70,4,43,2,0,9,-1,42,0,0,0
1491,20180807181329,75,2,39,-1,0,10,-1,42,0,0,-1
1492,20180807181336,65,1,33,-1,0,5,-1,0,0,0,-1
1493,20180807181336,69,1,34,-1,0,6,-1,0,0,0,-1
1494,20180807181341,71,4,33,20,0,3,-1,0,0,0,0
1495,20180807181364,85,4,24,5,1,3,3,60,0,0,0
1496,20180807181364,80,4,24,5,1,4,4,60,0,0,0
1497,20180807181415,85,4,39,2,0,3,-1,60,0,0,0
1498,20180807181438,53,4,43,2,0,4,-1,0,0,0,0
1499,20180807181438,79,3,43,-1,0,5,-1,0,0,0,-1
1500,20180807181457,62,3,33,-1,0,3,-1,0,0,0,-1
1501,20180807181457,65,3,34,-1,0,4,-1,0,0,0,-1
1502,20180807181493,72,2,40,-1,0,5,-1,0,0,0,-1
1503,20180807181504,85,4,47,30,0,2,-1,60,0,0,0
1504,20180807181504,85,4,48,30,0,3,-1,60,0,0,0
1505,20180807181509,80,4,44,2,0,2,-1,60,0,0,0
1506,20180807181519,64,3,33,-1,0,3,-1,0,0,0,-1
1507,20180807181607,85,4,47,3,0,3,-1,60,0,0,0
1508,20180807181650,56,4,33,6,0,2,-1,0,0,0,0
1509,20180807181670,71,4,33,2,0,4,-1,0,0,0,0
1510,20180807181670,74,4,34,3,0,5,-1,0,0,0,0
1511,20180807181681,85,2,44,-1,0,2,-1,60,0,0,-1
1512,20180807181681,80,4,43,1,0,3,-1,0,0,0,0
1513,20180807181713,85,4,44,11,0,3,-1,60,0,0,0
1514,20180807181739,61,4,41,10,0,4,-1,0,0,0,0
1515,20180807181760,85,4,43,7,0,7,-1,60,0,0,0
1516,20180807181760,85,4,43,7,0,8,-1,61,0,0,0
1517,20180807181799,85,4,34,5,0,2,-1,60,0,0,0
1518,20180807181809,73,1,44,-1,0,3,-1,42,0,0,-1
1519,20180807181809,75,1,44,-1,0,4,-1,42,0,0,-1
1520,20180807181811,85,4,34,2,0,3,-1,60,0,0,0
1521,20180807181811,85,4,33,2,0,4,-1,0,0,0,0
1522,20180807181821,75,4,44,15,0,3,-1,0,0,0,0
1523,20180807181821,72,4,44,15,0,4,-1,0,0,0,0
1524,20180807181864,80,3,20,-1,1,2,2,0,0,0,-1
1525,20180807181879,80,4,24,2,1,2,2,0,0,0,0
1526,20180807181879,79,4,24,4,1,3,3,0,0,0,0
1527,20180807181911,69,1,20,-1,1,2,2,0,0,0,-1
1528,20180807181936,75,4,20,1,1,2,2,0,0,0,0
1529,20180807181938,73,4,24,5,1,3,3,0,0,0,0
1530,20180807181948,80,2,33,-1,0,3,-1,60,0,0,-1
1531,20180807181948,85,2,34,-1,0,4,-1,60,0,0,-1
1532,20180807181954,80,4,33,6,0,5,-1,60,0,0,0
1533,20180807181954,85,4,34,6,0,6,-1,60,0,0,0
1534,20180807181969,75,1,44,-1,0,7,-1,0,0,0,-1
1535,20180807182079,80,4,47,2,0,6,-1,60,0,0,0
1536,20180807182079,80,4,48,2,0,7,-1,60,0,0,0
1537,20180807182093,80,4,33,20,0,8,-1,0,0,0,0
1538,20180807182101,72,1,41,-1,0,9,-1,0,0,0,-1
1539,20180807182123,76,4,39,8,0,6,-1,0,0,0,0
1540,20180807182126,85,1,34,-1,0,6,-1,60,0,0,-1
1541,20180807182179,77,4,24,10,1,2,2,0,0,0,0
1542,20180807182190,71,4,20,3,1,2,2,0,0,0,0
1543,20180807182290,79,3,33,-1,0,2,-1,0,0,0,-1
1544,20180807182296,70,4,20,2,1,2,2,0,0,0,0
1545,20180807182323,80,1,47,-1,0,5,-1,60,0,0,-1
1546,20180807182339,70,4,33,7,0,4,-1,0,0,0,0
1547,20180807182339,76,4,34,7,0,5,-1,0,0,0,0
1548,20180807182340,75,1,44,-1,0,2,-1,0,0,0,-1
1549,20180807182340,85,3,44,-1,0,3,-1,60,0,0,-1
1550,20180807182346,85,4,33,2,0,2,-1,0,0,0,0
1551,20180807182377,70,1,44,-1,0,3,-1,0,0,0,-1
1552,20180807182413,73,4,33,2,0,2,-1,0,0,0,0
1553,20180807182445,62,3,20,-1,1,2,2,0,0,0,-1
1554,20180807182485,68,3,34,-1,0,5,-1,0,0,0,-1
1555,20180807182491,85,1,43,-1,0,5,-1,60,0,0,-1
1556,20180807182491,80,1,43,-1,0,6,-1,60,0,0,-1
1557,20180808180756,79,1,47,-1,0,8,-1,0,0,0,-1
1558,20180808180834,73,2,24,-1,1,4,4,0,0,0,-1
1559,20180808180845,67,4,41,2,0,8,-1,0,0,0,0
1560,20180808180845,71,4,42,2,0,9,-1,0,0,0,0
1561,20180808180857,80,4,34,30,0,2,-1,60,0,0,0
1562,20180808180884,67,2,34,-1,0,2,-1,0,0,0,-1
1563,20180808180944,80,2,33,-1,0,3,-1,0,0,0,-1
1564,20180808181241,85,4,34,2,0,4,-1,60,0,0,0
1565,20180808181299,68,2,34,-1,0,2,-1,0,0,0,-1
1566,20180808181299,78,4,47,2,0,3,-1,42,0,0,0
1567,20180808181337,80,4,43,2,0,2,-1,0,0,0,0
1568,20180808181337,65,3,43,-1,0,3,-1,0,0,0,-1
1569,20180808181337,70,1,43,-1,0,4,-1,0,0,0,-1
1570,20180808181337,72,2,43,-1,0,5,-1,0,0,0,-1
1571,20180808181370,69,4,33,2,0,2,-1,0,0,0,0
1572,20180808181374,85,4,34,3,0,4,-1,0,0,0,0
1573,20180808181465,85,4,43,2,0,2,-1,60,0,0,0
1574,20180808181465,80,4,43,4,0,3,-1,60,0,0,0
1575,20180808181559,85,4,47,15,0,5,-1,60,0,0,0
1576,20180808181606,85,4,33,5,0,2,-1,60,0,0,0
1577,20180808181647,58,4,37,10,0,4,-1,0,0,0,0
1578,20180808181647,56,3,44,-1,0,5,-1,0,0,0,-1
1579,20180808181647,76,1,44,-1,0,6,-1,0,0,0,-1
1580,20180907180502,56,4,33,10,0,5,-1,0,0,0,0
1581,20180907180951,85,1,20,-1,1,2,2,0,0,0,-1
1582,20180907180972,66,4,39,2,0,3,-1,0,0,0,0
1583,20180907181190,80,4,33,5,0,2,-1,60,0,0,0
1584,20180907181205,85,3,26,-1,1,2,2,0,0,0,-1
1585,20180907181215,70,3,43,-1,0,5,-1,0,0,0,-1
1586,20180907181362,85,4,20,8,1,2,2,0,0,0,0
1587,20180907181543,85,3,34,-1,0,3,-1,60,0,0,-1
1588,20180907181578,85,4,43,5,0,5,-1,60,0,0,0
1589,20180907181722,85,4,47,2,0,4,-1,60,0,0,0
1590,20180907181762,80,3,48,-1,0,4,-1,0,0,0,-1
1591,20180907181762,50,4,56,8,0,5,-1,0,0,0,0
1592,20180907182412,85,4,33,1,0,2,-1,60,0,0,0
1593,20180907182510,76,4,40,2,0,5,-1,0,0,0,0
1594,20180908180063,51,4,30,1,1,2,2,0,0,0,0
1595,20180908180076,85,4,24,11,1,4,4,0,0,0,0
1596,20180908180149,59,2,20,-1,1,2,2,0,0,0,-1
1597,20180908180516,80,3,33,-1,0,5,-1,60,0,0,-1
1598,20180908180516,77,1,39,-1,0,6,-1,0,0,0,-1
1599,20180908180516,80,1,40,-1,0,7,-1,0,0,0,-1
1600,20180908180530,80,3,33,-1,0,2,-1,0,0,0,-1
1601,20180908180545,61,3,37,-1,0,3,-1,0,0,0,-1
1602,20180908180546,76,4,33,5,0,7,-1,0,0,0,0
1603,20180908180546,66,4,39,2,0,8,-1,0,0,0,0
1604,20180908180548,77,1,49,-1,0,6,-1,0,0,0,-1
1605,20180908180557,85,4,20,2,1,2,2,0,0,0,0
1606,20180908180559,80,1,41,-1,0,2,-1,60,0,0,-1
1607,20180908180579,76,3,39,-1,0,5,-1,0,0,0,-1
1608,20180908180579,76,3,40,-1,0,6,-1,0,0,0,-1
1609,20180908180624,71,2,33,-1,0,5,-1,0,0,0,-1
1610,20180908180634,65,2,44,-1,0,2,-1,0,0,0,-1
1611,20180908180634,65,2,43,-1,0,3,-1,0,0,0,-1
1612,20180908180634,73,1,33,-1,0,4,-1,0,0,0,-1
1613,20180908180650,85,4,39,2,0,5,-1,60,0,0,0
1614,20180908180663,80,4,40,9,0,4,-1,60,0,0,0
1615,20180908180663,85,4,56,6,0,5,-1,60,0,0,0
1616,20180908180670,80,4,43,2,0,2,-1,60,0,0,0
1617,20180908180670,73,1,43,-1,0,3,-1,0,0,0,-1
1618,20180908180731,85,1,47,-1,0,4,-1,60,0,0,-1
1619,20180908180734,85,4,33,3,0,2,-1,0,0,0,0
1620,20180908180737,80,2,43,-1,0,2,-1,60,0,0,-1
1621,20180908180813,60,3,43,-1,0,4,-1,0,0,0,-1
1622,20180908180866,75,4,20,1,1,2,2,0,0,0,0
1623,20180908180890,71,4,20,2,1,2,2,0,0,0,0
1624,20180908180909,55,4,24,3,1,2,2,0,0,0,0
1625,20180908180943,77,4,34,5,0,6,-1,0,0,0,0
1626,20180908180954,80,1,43,-1,0,3,-1,0,0,0,-1
1627,20180908180954,70,1,44,-1,0,4,-1,0,0,0,-1
1628,20180908180986,80,4,33,5,0,4,-1,0,0,0,0
1629,20180908180991,77,4,33,5,0,5,-1,0,0,0,0
1630,20180908181011,68,4,26,2,1,2,2,0,0,0,0
1631,20180908181047,85,4,33,2,0,3,-1,60,0,0,0
1632,20180908181069,85,4,39,2,0,3,-1,60,0,0,0
1633,20180908181075,80,4,24,9,1,2,2,0,0,0,0
1634,20180908181134,59,4,49,55,0,2,-1,0,0,0,0
1635,20180908181134,8,4,49,8,0,3,-1,0,0,0,0
1636,20180908181134,52,4,49,8,0,4,-1,0,0,0,0
1637,20180908181145,85,2,33,-1,0,3,-1,60,0,0,-1
1638,20180908181179,85,4,33,20,0,2,-1,60,0,0,0
1639,20180908181179,25,4,49,10,0,3,-1,0,0,0,0
1640,20180908181203,65,4,33,4,0,6,-1,0,0,0,0
1641,20180908181203,38,4,56,3,0,7,-1,0,0,0,0
1642,20180908181265,80,1,33,-1,0,2,-1,60,0,0,-1
1643,20180908181281,66,4,47,5,0,6,-1,0,0,0,0
1644,20180908181303,39,3,24,-1,1,2,2,0,0,0,-1
1645,20180908181373,85,4,33,6,0,6,-1,61,0,0,0
1646,20180908181373,85,4,34,6,0,7,-1,60,0,0,0
1647,20180908181375,85,2,48,-1,0,6,-1,60,0,0,-1
1648,20180908181381,85,4,42,2,0,2,-1,60,0,0,0
1649,20180908181438,72,3,33,-1,0,4,-1,0,0,0,-1
1650,20180908181463,80,1,56,-1,0,3,-1,60,0,0,-1
1651,20180908181488,85,4,47,5,0,5,-1,60,0,0,0
1652,20180908181525,75,4,33,5,0,3,-1,0,0,0,0
1653,20180908181525,85,4,34,10,0,4,-1,60,0,0,0
1654,20180908181526,80,4,44,3,0,2,-1,0,0,0,42
1655,20180908181529,85,4,39,3,0,3,-1,60,0,0,0
1656,20180908181536,80,4,48,5,0,2,-1,60,0,0,0
1657,20180908181536,76,4,47,5,0,3,-1,0,0,0,0
1658,20180908181549,77,4,43,10,0,2,-1,0,0,0,0
1659,20180908181586,80,4,47,10,0,5,-1,60,0,0,0
1660,20180908181595,85,4,33,4,0,2,-1,60,0,0,0
1661,20180908181595,85,4,42,7,0,3,-1,60,0,0,0
1662,20180908181603,52,4,33,7,0,5,-1,0,0,0,0
1663,20180908181641,85,4,33,5,0,4,-1,60,0,0,0
1664,20180908181642,75,2,33,-1,0,2,-1,0,0,0,-1
1665,20180908181642,77,2,34,-1,0,3,-1,0,0,0,-1
1666,20180908181664,74,4,33,5,0,5,-1,0,0,0,0
1667,20180908181664,67,4,40,2,0,6,-1,0,0,0,0
1668,20180908181671,75,4,35,12,0,2,-1,0,0,0,0
1669,20180908181695,85,4,33,5,0,8,-1,60,0,0,0
1670,20180908181704,78,4,40,2,0,3,-1,0,0,0,0
1671,20180908181753,53,1,56,-1,0,2,-1,0,0,0,-1
1672,20180908181771,85,4,34,4,0,3,-1,60,0,0,0
1673,20180908181784,74,1,39,-1,0,3,-1,0,0,0,-1
1674,20180908181792,75,2,43,-1,0,2,-1,0,0,0,-1
1675,20180908181792,80,1,44,-1,0,3,-1,0,0,0,-1
1676,20180908181810,85,4,44,7,0,2,-1,60,0,0,0
1677,20180908181835,85,1,34,-1,0,2,-1,60,0,0,-1
1678,20180908181835,85,1,33,-1,0,3,-1,60,0,0,-1
1679,20180908181871,77,2,26,-1,1,3,3,0,0,0,-1
1680,20180908181913,85,4,20,2,1,2,2,0,0,0,0
1681,20180908181923,67,4,33,10,0,5,-1,0,0,0,0
1682,20180908181923,74,4,34,15,0,6,-1,0,0,0,0
1683,20180908181936,71,4,33,14,0,5,-1,0,0,0,0
1684,20180908181936,77,4,34,14,0,6,-1,0,0,0,0
1685,20180908181962,85,4,48,3,0,3,-1,60,0,0,0
1686,20180908181972,80,4,44,6,0,2,-1,0,0,0,0
1687,20180908181986,77,4,33,2,0,3,-1,0,0,0,0
1688,20180908181986,77,4,34,2,0,4,-1,0,0,0,0
1689,20180908182001,85,4,33,3,0,2,-1,60,0,0,0
1690,20180908182009,85,4,47,5,0,5,-1,60,0,0,0
1691,20180908182013,71,4,20,4,1,2,2,0,0,0,0
1692,20180908182052,77,4,33,12,0,8,-1,0,0,0,0
1693,20180908182082,85,4,43,4,0,2,-1,60,0,0,0
1694,20180908182096,65,3,56,-1,0,4,-1,0,0,0,-1
1695,20180908182109,85,3,26,-1,1,5,5,0,0,0,-1
1696,20180908182154,54,4,43,8,0,2,-1,0,0,0,0
1697,20180908182207,77,4,39,5,0,3,-1,0,0,0,0
1698,20180908182233,65,4,44,2,0,2,-1,0,0,0,0
1699,20180908182242,71,1,43,-1,0,3,-1,0,0,0,-1
1700,20180908182242,71,1,20,-1,1,2,2,0,0,0,-1
1701,20180908182273,70,3,48,-1,0,2,-1,0,0,0,-1
1702,20180908182298,77,2,34,-1,0,2,-1,0,0,0,-1
1703,20180908182306,80,3,48,-1,0,5,-1,60,0,0,-1
1704,20180908182383,76,3,33,-1,0,2,-1,0,0,0,-1
1705,20180908182383,79,2,34,-1,0,3,-1,0,0,0,-1
1706,20180908182402,57,4,40,4,0,3,-1,0,0,0,0
1707,20180908182402,78,2,47,-1,0,4,-1,0,0,0,-1
1708,20180908182402,80,1,49,-1,0,5,-1,60,0,0,-1
1709,20180908182435,80,1,33,-1,0,3,-1,60,0,0,-1
1710,20180908182435,85,1,34,-1,0,4,-1,60,0,0,-1
1711,20180908182437,85,4,33,3,0,4,-1,60,0,0,0
1712,20180908182437,85,4,34,3,0,5,-1,60,0,0,0
1713,20180908182444,85,4,24,25,1,2,2,0,0,0,0
1714,20180908182453,80,4,24,4,1,2,2,0,0,0,0
1715,20180908182476,70,2,37,-1,0,3,-1,0,0,0,-1
1716,20180908182479,85,4,43,3,0,2,-1,60,0,0,0
1717,20180908182479,85,3,43,-1,0,3,-1,60,0,0,-1
1718,20180908182492,80,3,34,-1,0,6,-1,60,0,0,-1
1719,20180908182512,80,3,44,-1,0,2,-1,60,0,0,-1
1720,20180909180076,80,4,47,3,0,2,-1,60,0,0,0
1721,20180909180076,85,4,48,3,0,3,-1,60,0,0,0
1722,20180909180536,59,2,34,-1,0,4,-1,0,0,0,-1
1723,20180909180626,66,4,33,20,0,3,-1,0,0,0,0
1724,20180909180630,67,1,33,-1,0,2,-1,0,0,0,-1
1725,20180909180630,69,3,34,-1,0,3,-1,0,0,0,-1
1726,20180909180817,85,4,24,10,1,2,2,60,0,0,0
1727,20180909180821,85,4,33,2,0,3,-1,60,0,0,0
1728,20180909180821,85,3,34,-1,0,4,-1,60,0,0,-1
1729,20180909180988,74,1,34,-1,0,4,-1,0,0,0,-1
